order_id,order_date,customer_id,first_name,last_name,email,phone_number,address,zipcode,city,country,product_category,product_name,club,quantity,unit_price,total_amount,payment_method,order_status,discount_code,year_month
ORD-2022-01043385,2022-08-07 16:56:14,CUST-199853,Timothy,Russell,timothy.russell.199853@yahoo.com,862.826.2291x817,763 Gallagher Harbor,79084,London,United Kingdom,Accessories,Värnamo Nyckelring,Värnamo,1,63.0,103.45,Card,Delivered,,2022-08
ORD-2022-00379896,2022-08-09 13:22:24,CUST-172632,Alexander,Kristiansen,alexander.kristiansen.172632@gmail.com,+45 42705021,Skydebanevej 6,64547,København,Denmark,Match Ticket,Degerfors IF Matchbiljett,Degerfors IF,1,385.0,654.67,Klarna,Delivered,,2022-08
ORD-2022-00352408,2022-08-11 19:40:20,CUST-032645,Conny,Persson,conny.persson.32645@gmail.com,+46 70 451 4436,Ängstorget 9,114 46,Stockholm,Sweden,Jersey,AIK Bortatröja 2024,AIK,1,760.0,1132.85,Klarna,Delivered,,2022-08
ORD-2022-01398588,2022-08-14 17:58:07,CUST-077643,Nils,Isaksson,nils.isaksson.77643@hotmail.se,+46 70 642 2961,Trädgårdsgatan 9,412 51,Göteborg,Sweden,Scarf,Häcken Halsduk,Häcken,2,319.0,631.74,Card,Delivered,,2022-08
ORD-2022-00788575,2022-08-15 09:30:39,CUST-095240,Isabell,Sandberg,isabell.sandberg.95240@telia.se,+46 70 194 7372,Aspvägen 974,117 97,Stockholm,Sweden,Match Ticket,Djurgårdens IF Matchbiljett,Djurgårdens IF,1,264.0,247.99,Klarna,Returned,,2022-08
ORD-2022-00007268,2022-09-01 09:42:10,CUST-116551,Viola,Östman,viola.ostman.116551@hotmail.se,+46 79 548 6532,Grangatan 9,851 45,Sundsvall,Sweden,Jersey,GIF Sundsvall Bortatröja 2024,GIF Sundsvall,1,1282.0,1560.66,Klarna,Delivered,,2022-09
ORD-2022-01419196,2022-09-02 22:23:19,CUST-044532,Helge,Eriksson,helge.eriksson.44532@hotmail.se,+46 73 834 1506,Skogsgatan 131,112 88,Stockholm,Sweden,Membership,Malmö FF Medlemskap,Malmö FF,1,840.0,1144.19,PayPal,Returned,DERBY50,2022-09
ORD-2022-01260222,2022-09-06 09:32:56,CUST-196618,Wesley,Stewart,wesley.stewart.196618@gmail.com,(916)942-4438x8814,5268 Kristen Square,19185,München,Germany,Jersey,AIK Hemmatröja 2024,AIK,2,1292.0,1577.68,Card,Delivered,,2022-09
ORD-2022-00821726,2022-09-07 10:18:33,CUST-090914,Anna,Olsson,anna.olsson.90914@outlook.com,+46 76 231 3874,Kyrkostigen 6,418 76,Göteborg,Sweden,Jersey,Djurgårdens IF Tredjetröja 2024,Djurgårdens IF,3,941.0,3874.96,Klarna,Shipped,DERBY50,2022-09
ORD-2022-01315066,2022-09-07 14:18:27,CUST-103013,Samuel,Johansson,samuel.johansson.103013@spray.se,+46 70 963 8365,Stationstorget 724,211 21,Malmö,Sweden,Jersey,Malmö FF Tredjetröja 2024,Malmö FF,1,981.0,954.06,Card,Delivered,,2022-09
ORD-2022-00214754,2022-09-08 08:30:02,CUST-023836,Hans,Rehn,hans.rehn.23836@spray.se,+46 72 484 2641,Industrigatan 379,501 07,Borås,Sweden,Jersey,IF Elfsborg Retro Tröja,IF Elfsborg,1,751.0,904.05,Invoice,Delivered,,2022-09
ORD-2022-00366669,2022-09-09 11:15:09,CUST-055945,Lena,Östberg,lena.ostberg.55945@outlook.com,+46 70 431 0570,Nystigen 2,413 25,Göteborg,Sweden,Match Ticket,Häcken VIP-biljett,Häcken,2,417.0,1256.39,Klarna,Delivered,HÖSTDEAL,2022-09
ORD-2022-00259276,2022-09-12 14:28:52,CUST-051512,Åke,Forsberg,ake.forsberg.51512@telia.se,+46 70 882 1329,Kyrkgatan 116,114 04,Stockholm,Sweden,Digital Content,IFK Norrköping Wallpaper Pack,IFK Norrköping,1,58.0,35.23,PayPal,Delivered,,2022-09
ORD-2022-00282351,2022-09-12 18:15:37,CUST-084195,Eva,Lönn,eva.lonn.84195@telia.se,+46 70 540 5221,Fabriksgatan 85,684 40,Karlstad,Sweden,Jersey,Malmö FF Bortatröja 2024,Malmö FF,6,1241.0,10965.09,Card,Processing,,2022-09
ORD-2022-01206754,2022-09-13 12:07:15,CUST-137872,Lars,Nyström,lars.nystrom.137872@telia.se,+46 73 915 2960,Stationsgränd 23,432 54,Varberg,Sweden,Training Gear,Varbergs BoIS Jacka,Varbergs BoIS,1,834.0,889.67,Klarna,Delivered,,2022-09
ORD-2022-00643330,2022-09-18 11:01:39,CUST-161857,Tindra,Lindahl,tindra.lindahl.161857@gmail.com,+46 79 378 6948,Ektorget 1,413 10,Göteborg,Sweden,Training Gear,Häcken Träningströja,Häcken,1,367.0,565.77,Swish,Delivered,WELCOME15,2022-09
ORD-2022-00792655,2022-09-18 18:16:37,CUST-149971,Juni,Eriksson,juni.eriksson.149971@gmail.com,+46 79 392 9140,Ringgatan 92,121 12,Stockholm,Sweden,Training Gear,Värnamo Träningsbyxor,Värnamo,1,849.0,680.83,Invoice,Delivered,FANCLUB10,2022-09
ORD-2022-00418153,2022-09-21 20:11:04,CUST-141412,Göran,Larsson,goran.larsson.141412@gmail.com,+46 70 513 5343,Furustigen 1,582 42,Linköping,Sweden,Jersey,Varbergs BoIS Hemmatröja 2024,Varbergs BoIS,1,1094.0,645.98,Swish,Delivered,,2022-09
ORD-2022-00860245,2022-09-22 20:22:28,CUST-135689,Sofia,Andersson,sofia.andersson.135689@spray.se,+46 79 758 0380,Ringtorget 026,120 51,Stockholm,Sweden,Scarf,AIK Matchhalsduk,AIK,1,292.0,504.63,Swish,Delivered,HÖSTDEAL,2022-09
ORD-2022-01430816,2022-09-24 14:08:32,CUST-100465,Kristian,Karlsson,kristian.karlsson.100465@gmail.com,+46 73 320 1362,Ringtorget 864,112 81,Stockholm,Sweden,Match Ticket,SEF Familjebiljett,SEF,1,596.0,822.99,Swish,Delivered,,2022-09
ORD-2022-00703752,2022-09-25 08:24:47,CUST-113515,Marianne,Lundberg,marianne.lundberg.113515@telia.se,+46 79 286 2126,Skolgränd 82,124 40,Stockholm,Sweden,Accessories,Hammarby IF Ryggsäck,Hammarby IF,1,53.0,28.88,Swish,Delivered,,2022-09
ORD-2022-01137227,2022-09-26 20:40:36,CUST-075340,Patrick,Ingvarsson,patrick.ingvarsson.75340@spray.se,+46 72 322 1508,Trädgårdsgatan 6,331 94,Värnamo,Sweden,Training Gear,IF Elfsborg Shorts,IF Elfsborg,2,708.0,1335.09,Card,Delivered,,2022-09
ORD-2022-00381067,2022-09-29 16:34:52,CUST-042793,Linda,Andersson,linda.andersson.42793@spray.se,+46 79 538 0009,Industrivägen 38,217 44,Malmö,Sweden,Jersey,AIK Retro Tröja,AIK,1,700.0,822.88,Klarna,Delivered,,2022-09
ORD-2022-00560891,2022-09-30 10:19:51,CUST-043305,Isa,Eriksson,isa.eriksson.43305@outlook.com,+46 79 796 4331,Kyrkstigen 3,701 21,Örebro,Sweden,Jersey,AIK Retro Tröja,AIK,1,1102.0,1258.32,Klarna,Delivered,,2022-09
ORD-2022-00247240,2022-10-01 08:09:44,CUST-124237,Conny,Larsson,conny.larsson.124237@outlook.com,+46 73 469 6203,Backtorget 4,276 76,Falun,Sweden,Accessories,IFK Göteborg Mugg,IFK Göteborg,1,273.0,178.71,Swish,Delivered,,2022-10
ORD-2022-01083226,2022-10-01 10:51:10,CUST-087263,Hedda,Gustafsson,hedda.gustafsson.87263@hotmail.se,+46 73 503 8001,Aspvägen 90,301 20,Halmstad,Sweden,Membership,Värnamo Familjemedlemskap,Värnamo,1,809.0,731.4,Swish,Processing,FANCLUB10,2022-10
ORD-2022-01037634,2022-10-02 07:42:37,CUST-195757,James,Bell,james.bell.195757@outlook.com,444-831-1210x2168,4511 Kathleen Trafficway Apt. 333,11087,Berlin,Germany,Digital Content,AIK Matchprogram Digital,AIK,2,155.0,365.1,Swish,Delivered,,2022-10
ORD-2022-01432479,2022-10-04 16:35:40,CUST-197307,Michael,Lopez,michael.lopez.197307@yahoo.com,(771)561-4383x712,8360 Myers Spring Suite 112,58662,Tallinn,Estonia,Accessories,Malmö FF Mössa,Malmö FF,1,184.0,315.28,Klarna,Delivered,,2022-10
ORD-2022-00637953,2022-10-07 09:01:32,CUST-082777,Jonas,Svensson,jonas.svensson.82777@hotmail.se,+46 70 981 2434,Skogsvägen 37,755 18,Uppsala,Sweden,Match Ticket,IFK Göteborg Familjebiljett,IFK Göteborg,2,390.0,1157.27,Swish,Delivered,DERBY50,2022-10
ORD-2022-00368630,2022-10-07 18:20:22,CUST-031513,Henning,Roos,henning.roos.31513@telia.se,+46 70 287 8280,Skoltorget 64,721 57,Västerås,Sweden,Training Gear,AIK Träningsbyxor,AIK,2,719.0,943.55,Klarna,Delivered,,2022-10
ORD-2022-01374194,2022-10-20 20:55:38,CUST-147263,Elisabeth,Eriksson,elisabeth.eriksson.147263@spray.se,+46 76 476 7564,Skogsgatan 91,691 18,Visby,Sweden,Match Ticket,Varbergs BoIS VIP-biljett,Varbergs BoIS,2,403.0,1187.05,Swish,Delivered,,2022-10
ORD-2022-00092327,2022-10-20 21:06:29,CUST-150193,Gunilla,Ibrahim,gunilla.ibrahim.150193@outlook.com,+46 76 918 8707,Grangränd 1,116 07,Stockholm,Sweden,Jersey,Djurgårdens IF Tredjetröja 2024,Djurgårdens IF,3,930.0,4578.27,Swish,Cancelled,,2022-10
ORD-2022-01131645,2022-10-21 12:28:20,CUST-163287,Gustaf,Lindvall,gustaf.lindvall.163287@telia.se,+46 73 634 0279,Parkgatan 38,211 84,Malmö,Sweden,Scarf,Malmö FF Vinterskarf,Malmö FF,1,386.0,637.98,Swish,Delivered,,2022-10
ORD-2022-01396083,2022-10-21 17:45:33,CUST-075804,Erik,Berggren,erik.berggren.75804@telia.se,+46 73 781 8096,Kyrkovägen 9,216 84,Malmö,Sweden,Training Gear,Djurgårdens IF Shorts,Djurgårdens IF,1,733.0,1187.07,PayPal,Delivered,HÖSTDEAL,2022-10
ORD-2022-00978268,2022-10-23 15:48:50,CUST-088159,Elisabeth,Ekberg,elisabeth.ekberg.88159@telia.se,+46 73 878 6829,Skogsvägen 8,725 29,Västerås,Sweden,Digital Content,AIK Wallpaper Pack,AIK,1,90.0,102.87,Klarna,Returned,,2022-10
ORD-2022-00174236,2022-10-23 15:52:32,CUST-112344,William,Karlsson,william.karlsson.112344@hotmail.se,+46 76 288 5548,Stationsgatan 5,413 01,Göteborg,Sweden,Jersey,Häcken Tredjetröja 2024,Häcken,1,637.0,585.09,Card,Delivered,,2022-10
ORD-2022-01024744,2022-10-23 19:25:55,CUST-045776,Ivan,Granström,ivan.granstrom.45776@spray.se,+46 70 187 2606,Nyvägen 07,411 62,Göteborg,Sweden,Match Ticket,Malmö FF Familjebiljett,Malmö FF,2,306.0,555.52,Klarna,Delivered,WELCOME15,2022-10
ORD-2022-00344190,2022-10-24 10:13:59,CUST-158234,Linnéa,Gustafsson,linnea.gustafsson.158234@spray.se,+46 73 960 9865,Åkervägen 6,216 85,Malmö,Sweden,Match Ticket,Malmö FF VIP-biljett,Malmö FF,1,153.0,127.6,Card,Delivered,,2022-10
ORD-2022-00381879,2022-10-24 16:58:49,CUST-094506,Maj-Britt,Carlsson,maj-britt.carlsson.94506@spray.se,+46 79 668 9595,Villavägen 4,113 68,Stockholm,Sweden,Match Ticket,AIK Familjebiljett,AIK,4,199.0,554.15,Swish,Delivered,HÖSTDEAL,2022-10
ORD-2022-00725927,2022-10-26 13:51:33,CUST-027892,Lars,Nilsson,lars.nilsson.27892@hotmail.se,+46 70 540 2987,Storstigen 5,217 25,Malmö,Sweden,Scarf,Mjällby AIF Vinterskarf,Mjällby AIF,1,235.0,305.13,Klarna,Delivered,,2022-10
ORD-2022-01125712,2022-10-30 18:39:05,CUST-068937,Kjell,Erlandsson,kjell.erlandsson.68937@telia.se,+46 79 654 4959,Parkgränd 5,116 16,Stockholm,Sweden,Training Gear,AIK Träningsbyxor,AIK,2,687.0,2468.84,Card,Delivered,FANCLUB10,2022-10
ORD-2022-01340227,2022-10-31 22:49:34,CUST-083673,Roland,Johansson,roland.johansson.83673@gmail.com,+46 73 798 5665,Skolstigen 8,412 68,Göteborg,Sweden,Jersey,AIK Retro Tröja,AIK,3,1157.0,4713.4,Klarna,Delivered,,2022-10
ORD-2022-01378763,2022-11-03 10:20:57,CUST-135434,Åsa,Lindqvist,asa.lindqvist.135434@telia.se,+46 76 349 8821,Åkertorget 2,118 57,Stockholm,Sweden,Jersey,Djurgårdens IF Bortatröja 2024,Djurgårdens IF,2,912.0,2489.32,Invoice,Cancelled,,2022-11
ORD-2022-00135304,2022-11-07 08:12:35,CUST-110342,Jens,Persson,jens.persson.110342@hotmail.se,+46 73 326 3698,Fabriksgatan 5,123 65,Stockholm,Sweden,Match Ticket,Djurgårdens IF Familjebiljett,Djurgårdens IF,1,371.0,326.62,Card,Returned,,2022-11
ORD-2022-01467834,2022-11-08 21:39:33,CUST-103611,Håkan,Lundberg,hakan.lundberg.103611@gmail.com,+46 70 177 1094,Industristigen 70,414 94,Göteborg,Sweden,Jersey,Häcken Tredjetröja 2024,Häcken,2,961.0,2864.07,Card,Delivered,SINGLESDAY,2022-11
ORD-2022-00295418,2022-11-11 19:04:13,CUST-152099,Sara,Rydberg,sara.rydberg.152099@gmail.com,+46 70 616 5876,Järnvägstorget 253,584 21,Linköping,Sweden,Season Pass,Djurgårdens IF Säsongskort VIP 2024,Djurgårdens IF,1,4748.0,7636.23,Swish,Delivered,,2022-11
ORD-2022-00081967,2022-11-13 12:16:38,CUST-067360,Eva,Andersson,eva.andersson.67360@gmail.com,+46 73 766 1194,Aspgatan 5,703 20,Örebro,Sweden,Training Gear,AIK Träningströja,AIK,2,641.0,1330.29,Swish,Delivered,,2022-11
ORD-2022-01080876,2022-11-15 10:09:55,CUST-092865,Monika,Bengtsson,monika.bengtsson.92865@telia.se,+46 72 623 9795,Bäckvägen 2,502 97,Borås,Sweden,Match Ticket,IF Elfsborg Familjebiljett,IF Elfsborg,2,505.0,1109.18,Swish,Delivered,BLACKFRIDAY,2022-11
ORD-2022-01314102,2022-12-02 13:02:35,CUST-076113,Algot,Gunnarsson,algot.gunnarsson.76113@hotmail.se,+46 70 730 8358,Ängsgatan 752,503 13,Borås,Sweden,Jersey,IF Elfsborg Bortatröja 2024,IF Elfsborg,2,790.0,1040.8,Swish,Delivered,,2022-12
ORD-2022-01280493,2022-12-02 16:48:28,CUST-041094,Marita,Samuelsson,marita.samuelsson.41094@outlook.com,+46 72 953 7704,Ängsgränd 827,693 03,Degerfors,Sweden,Jersey,Hammarby IF Tredjetröja 2024,Hammarby IF,5,1120.0,5442.17,Swish,Delivered,,2022-12
ORD-2022-00919790,2022-12-03 18:57:03,CUST-130980,Andreas,Franzén,andreas.franzen.130980@hotmail.se,+46 73 401 2220,Stortorget 485,387 70,Kristianstad,Sweden,Digital Content,Malmö FF Matchprogram Digital,Malmö FF,1,71.0,106.28,Swish,Delivered,JULREA,2022-12
ORD-2022-00789090,2022-12-05 17:55:54,CUST-038710,Bertil,Berg,bertil.berg.38710@gmail.com,+46 73 715 1003,Trädgårdsgatan 882,118 47,Stockholm,Sweden,Match Ticket,Kalmar FF Familjebiljett,Kalmar FF,1,405.0,289.36,Swish,Delivered,,2022-12
ORD-2022-00341831,2022-12-06 19:48:47,CUST-091753,Dan,Eriksson,dan.eriksson.91753@telia.se,+46 79 903 7815,Kvarngatan 66,416 52,Göteborg,Sweden,Training Gear,Häcken Träningsbyxor,Häcken,1,739.0,480.38,Invoice,Delivered,,2022-12
ORD-2022-00464106,2022-12-06 20:52:07,CUST-044875,Ann,Nilsson,ann.nilsson.44875@spray.se,+46 73 463 4125,Aspvägen 4,418 55,Göteborg,Sweden,Season Pass,Häcken Säsongskort 2024,Häcken,1,3361.0,4476.84,Card,Returned,JULREA,2022-12
ORD-2022-00361454,2022-12-08 13:59:33,CUST-071954,Helena,Andersson,helena.andersson.71954@hotmail.se,+46 76 599 9145,Storvägen 5,115 17,Stockholm,Sweden,Scarf,Djurgårdens IF Matchhalsduk,Djurgårdens IF,1,349.0,517.7,Swish,Delivered,,2022-12
ORD-2022-01212820,2022-12-08 15:22:18,CUST-124453,Sonny,Berg,sonny.berg.124453@spray.se,+46 73 676 7676,Industrigränd 6,391 01,Kalmar,Sweden,Training Gear,Kalmar FF Träningsbyxor,Kalmar FF,2,756.0,1306.01,Klarna,Returned,XMAS2024,2022-12
ORD-2022-00617639,2022-12-09 14:54:59,CUST-198434,Nicole,Myers,nicole.myers.198434@yahoo.com,290.501.9225,006 Cynthia Knoll,44136,Amsterdam,Netherlands,Membership,Malmö FF Juniormedlemskap,Malmö FF,1,698.0,865.4,Card,Delivered,JULREA,2022-12
ORD-2022-00321375,2022-12-10 15:07:52,CUST-059263,Maria,Åberg,maria.aberg.59263@telia.se,+46 70 521 0942,Trädgårdsgatan 3,225 05,Lund,Sweden,Season Pass,IF Elfsborg Säsongskort VIP 2024,IF Elfsborg,1,4002.0,5705.05,Swish,Processing,,2022-12
ORD-2022-00550344,2022-12-11 10:39:41,CUST-149214,Elisabet,Johansson,elisabet.johansson.149214@gmail.com,+46 70 999 2602,Villavägen 3,116 40,Stockholm,Sweden,Membership,Djurgårdens IF Familjemedlemskap,Djurgårdens IF,1,918.0,815.78,Klarna,Cancelled,,2022-12
ORD-2022-00971991,2022-12-11 18:50:32,CUST-082802,Christina,Modig,christina.modig.82802@gmail.com,+46 70 151 8659,Nygatan 411,125 02,Stockholm,Sweden,Scarf,SEF Vinterskarf,SEF,1,325.0,546.65,Card,Delivered,,2022-12
ORD-2022-01242116,2022-12-12 14:17:56,CUST-182862,Brandi,Williams,brandi.williams.182862@outlook.com,+1-859-474-3662,252 Matthew Expressway Apt. 351,81678,Helsinki,Finland,Match Ticket,Malmö FF Familjebiljett,Malmö FF,3,496.0,2469.32,Swish,Delivered,,2022-12
ORD-2022-00636638,2022-12-14 13:55:15,CUST-199396,Amanda,Lang,amanda.lang.199396@outlook.com,+1-761-638-4715x58997,2890 Natasha Ports Apt. 109,85886,Paris,France,Match Ticket,Halmstads BK VIP-biljett,Halmstads BK,1,156.0,126.68,Klarna,Cancelled,WELCOME15,2022-12
ORD-2022-00107709,2022-12-14 19:20:15,CUST-106412,Lena,Johansson,lena.johansson.106412@spray.se,+46 70 377 9395,Storvägen 11,117 69,Stockholm,Sweden,Jersey,SEF Tredjetröja 2024,SEF,2,879.0,2100.1,Swish,Delivered,,2022-12
ORD-2022-00102313,2022-12-15 18:44:31,CUST-101761,Kristina,Singh,kristina.singh.101761@gmail.com,+46 73 185 9010,Furugränd 2,213 87,Malmö,Sweden,Jersey,Mjällby AIF Retro Tröja,Mjällby AIF,1,921.0,1593.61,Swish,Shipped,,2022-12
ORD-2022-01089432,2022-12-16 19:14:56,CUST-015702,Ingrid,Berglund,ingrid.berglund.15702@telia.se,+46 73 153 4878,Aspstigen 582,212 92,Malmö,Sweden,Match Ticket,IFK Göteborg VIP-biljett,IFK Göteborg,3,249.0,1250.2,Card,Delivered,,2022-12
ORD-2022-00798762,2022-12-19 14:46:54,CUST-012934,Per,Davidsson,per.davidsson.12934@hotmail.se,+46 73 321 6703,Ekgatan 53,100 36,Stockholm,Sweden,Match Ticket,Djurgårdens IF Familjebiljett,Djurgårdens IF,1,407.0,489.67,Klarna,Delivered,XMAS2024,2022-12
ORD-2022-01181124,2022-12-19 20:01:07,CUST-149964,Ann,Andersson,ann.andersson.149964@telia.se,+46 76 510 4514,Parkgatan 993,200 06,Malmö,Sweden,Digital Content,SEF Allsvenskan Streaming,IFK Göteborg,1,158.0,107.57,Card,Delivered,DERBY50,2022-12
ORD-2022-00738969,2022-12-20 15:32:43,CUST-041899,Stig,Högberg,stig.hogberg.41899@telia.se,+46 70 227 8550,Ängstorget 746,121 08,Stockholm,Sweden,Match Ticket,Hammarby IF VIP-biljett,Hammarby IF,1,289.0,207.64,Invoice,Delivered,,2022-12
ORD-2022-00395464,2022-12-21 07:03:05,CUST-069719,Ebba,Hermansson,ebba.hermansson.69719@hotmail.se,+46 76 600 8184,Genvägen 74,254 86,Helsingborg,Sweden,Jersey,SEF Hemmatröja 2024,SEF,1,1282.0,904.46,Swish,Delivered,XMAS2024,2022-12
ORD-2022-00854891,2022-12-22 08:44:17,CUST-101335,Herman,Westerberg,herman.westerberg.101335@telia.se,+46 79 432 9027,Industristigen 358,112 24,Stockholm,Sweden,Training Gear,IFK Norrköping Shorts,IFK Norrköping,1,402.0,655.51,Card,Delivered,,2022-12
ORD-2022-00083803,2022-12-26 09:11:50,CUST-192634,Kenneth,Reese,kenneth.reese.192634@yahoo.com,740.536.6178,12638 Natalie Village,82269,Los Angeles,USA,Scarf,Djurgårdens IF Vinterskarf,Djurgårdens IF,1,330.0,420.09,Swish,Delivered,XMAS2024,2022-12
ORD-2022-00929941,2022-12-28 10:13:31,CUST-019309,Eva,Andersson,eva.andersson.19309@spray.se,+46 76 306 5268,Nytorget 168,125 98,Stockholm,Sweden,Training Gear,AIK Träningsbyxor,AIK,3,858.0,3669.3,Card,Delivered,,2022-12
ORD-2022-00506012,2022-12-28 12:19:13,CUST-186493,Carl,Brewer,carl.brewer.186493@gmail.com,283-465-1469,24568 Matthews Camp Apt. 550,23065,Turku,Finland,Accessories,Malmö FF Ryggsäck,Malmö FF,1,337.0,175.79,Card,Delivered,,2022-12
ORD-2022-01142415,2022-12-29 07:35:52,CUST-080018,Kristina,Magnusson,kristina.magnusson.80018@outlook.com,+46 72 465 0160,Stationsstigen 51,216 32,Malmö,Sweden,Membership,Malmö FF Medlemskap,Malmö FF,1,452.0,542.74,Swish,Processing,,2022-12
ORD-2022-00547529,2022-12-29 18:32:51,CUST-178309,Ashley,Henderson,ashley.henderson.178309@outlook.com,(373)441-8750,0580 Kevin Skyway Apt. 715,52558,Helsinki,Finland,Training Gear,Malmö FF Träningströja,Malmö FF,1,757.0,1072.47,Swish,Delivered,,2022-12
ORD-2022-00596023,2022-12-30 15:34:38,CUST-176063,Simen,Ellingsen,simen.ellingsen.176063@yahoo.com,38 02 26 29,Abrahamsenvollen 04,60611,Trondheim,Norway,Membership,IF Elfsborg Medlemskap,IF Elfsborg,1,599.0,912.7,PayPal,Returned,,2022-12
ORD-2022-00392872,2022-12-31 22:40:34,CUST-062159,Frida,Eriksson,frida.eriksson.62159@gmail.com,+46 70 200 9744,Backstigen 0,213 07,Malmö,Sweden,Scarf,AIK Vinterskarf,AIK,1,233.0,216.2,Klarna,Shipped,,2022-12
ORD-2023-00460030,2023-01-06 18:18:58,CUST-023382,Aron,Alexandersson,aron.alexandersson.23382@hotmail.se,+46 70 703 4166,Furugränd 1,904 60,Umeå,Sweden,Jersey,Degerfors IF Bortatröja 2024,Degerfors IF,2,1288.0,3174.19,Swish,Delivered,,2023-01
ORD-2023-00039055,2023-01-09 15:28:44,CUST-065670,Birgitta,Johansson,birgitta.johansson.65670@telia.se,+46 79 689 5366,Genvägen 27,122 16,Stockholm,Sweden,Match Ticket,SEF Familjebiljett,SEF,1,167.0,113.71,Klarna,Shipped,,2023-01
ORD-2023-01063669,2023-01-14 11:54:25,CUST-073173,Annikki,Nilsson,annikki.nilsson.73173@outlook.com,+46 76 942 9207,Backgränd 1,851 09,Sundsvall,Sweden,Jersey,AIK Tredjetröja 2024,AIK,1,1193.0,1399.97,Swish,Delivered,,2023-01
ORD-2023-00764081,2023-01-17 07:24:17,CUST-190739,Matthew,Little,matthew.little.190739@outlook.com,001-991-712-5115x810,08973 Travis Drive Suite 206,35581,München,Germany,Match Ticket,Häcken Familjebiljett,Häcken,1,533.0,730.24,Swish,Cancelled,,2023-01
ORD-2023-00984723,2023-01-18 12:33:43,CUST-180824,Denise,Hayes,denise.hayes.180824@outlook.com,660-981-3219x3624,472 Leah Streets Apt. 233,60872,Turku,Finland,Jersey,Degerfors IF Bortatröja 2024,Degerfors IF,2,684.0,1210.11,Klarna,Delivered,,2023-01
ORD-2023-01098633,2023-01-21 13:03:55,CUST-195863,James,Ashley,james.ashley.195863@yahoo.com,(602)342-8457x147,304 Steven Garden Apt. 659,76773,Reykjavík,Iceland,Training Gear,GIF Sundsvall Träningströja,GIF Sundsvall,2,488.0,1083.47,Card,Delivered,,2023-01
ORD-2023-00129504,2023-01-22 20:57:07,CUST-021515,Åse,Petersson,ase.petersson.21515@outlook.com,+46 72 909 2768,Furutorget 857,129 23,Stockholm,Sweden,Accessories,Djurgårdens IF Ryggsäck,Djurgårdens IF,1,254.0,143.95,Swish,Processing,,2023-01
ORD-2023-00903905,2023-01-23 11:19:59,CUST-178857,Karlo,Nissen,karlo.nissen.178857@outlook.com,2752 4940,Helsinkivej 25,99032,Odense,Denmark,Accessories,Halmstads BK Mössa,Halmstads BK,1,204.0,239.29,Swish,Delivered,,2023-01
ORD-2023-00826402,2023-01-23 17:19:45,CUST-173610,Kara,Harris,kara.harris.173610@yahoo.com,(311)712-6089x71300,63696 Elizabeth Track,40509,Tampere,Finland,Membership,IF Elfsborg Medlemskap,IF Elfsborg,2,952.0,2183.96,Invoice,Delivered,,2023-01
ORD-2023-00400715,2023-01-27 13:03:38,CUST-067508,Erik,Nilsson,erik.nilsson.67508@outlook.com,+46 70 962 3795,Fabriksgatan 28,725 63,Västerås,Sweden,Scarf,IF Elfsborg Halsduk,IF Elfsborg,4,292.0,1881.69,Card,Delivered,NYSTART25,2023-01
ORD-2023-00129648,2023-01-28 08:54:52,CUST-037909,Jan,Hedlund,jan.hedlund.37909@telia.se,+46 79 827 9546,Parkstigen 8,212 54,Malmö,Sweden,Training Gear,IFK Göteborg Shorts,IFK Göteborg,1,812.0,1276.81,Swish,Delivered,,2023-01
ORD-2023-01392135,2023-01-30 15:39:25,CUST-049608,William,Gustavsson,william.gustavsson.49608@telia.se,+46 76 874 3075,Trädgårdsstigen 78,117 79,Stockholm,Sweden,Accessories,AIK Vattenflaska,AIK,4,328.0,2354.95,Swish,Shipped,NYSTART25,2023-01
ORD-2023-01123598,2023-01-30 19:24:45,CUST-187354,Gunnar,Haugland,gunnar.haugland.187354@yahoo.com,938 11 999,Hansenstykket 9,89807,Trondheim,Norway,Accessories,Malmö FF Nyckelring,Malmö FF,1,188.0,276.93,Swish,Delivered,NYSTART25,2023-01
ORD-2023-00913528,2023-01-31 18:01:52,CUST-052586,Ivar,Ahlin,ivar.ahlin.52586@spray.se,+46 72 602 0700,Stationstorget 972,126 30,Stockholm,Sweden,Jersey,IFK Norrköping Tredjetröja 2024,IFK Norrköping,2,719.0,1874.14,Swish,Delivered,,2023-01
ORD-2023-01247570,2023-01-31 19:24:42,CUST-132016,Bengt,Karlsson,bengt.karlsson.132016@telia.se,+46 76 342 6484,Ekstigen 610,126 11,Stockholm,Sweden,Jersey,SEF Hemmatröja 2024,SEF,1,918.0,862.27,Swish,Delivered,,2023-01
ORD-2023-01298361,2023-02-05 09:24:57,CUST-031611,Michael,Karlsson,michael.karlsson.31611@hotmail.se,+46 79 320 3356,Åkergatan 5,604 15,Norrköping,Sweden,Jersey,AIK Retro Tröja,AIK,1,1089.0,1892.73,Swish,Cancelled,,2023-02
